"symbol"	"ensemble_ID"	"entrez_ID"	"norm_exp"
"FUT8"	"ENSG00000033170"	2530	0.546396361978392
"UBA6"	"ENSG00000033178"	55236	0.645886317965896
"GAB2"	"ENSG00000033327"	9846	0.704620868791106
"ATP6V0A1"	"ENSG00000033627"	100847046	0.399880418671907
"PIAS1"	"ENSG00000033800"	8554	0.595084995281866
"SLC4A7"	"ENSG00000033867"	9497	0.602570239613466
"APBA2"	"ENSG00000034053"	321	0.364051530221496
"MAP2K3"	"ENSG00000034152"	5606	0.603498848477697
"EFCAB1"	"ENSG00000034239"	79645	0
"TMSB10"	"ENSG00000034510"	9168	0.763960938224774
"ASTE1"	"ENSG00000034533"	28990	0.43327348365166
"RNF19A"	"ENSG00000034677"	25897	0.651621879080083
"PEX3"	"ENSG00000034693"	8504	0.423947808867065
"GABARAPL2"	"ENSG00000034713"	11345	0.572666637927067
"MYOC"	"ENSG00000034971"	4653	0
"SH3YL1"	"ENSG00000035115"	26751	0.522729198492026
"FAM136A"	"ENSG00000035141"	84908	0.525105724081137
"VCL"	"ENSG00000035403"	7414	0.629148977465893
"DEPDC1B"	"ENSG00000035499"	55789	0.429972491995008
"DAPK2"	"ENSG00000035664"	23604	0.301382746048314
"NSMAF"	"ENSG00000035681"	8439	0.577828212498448
"STAP1"	"ENSG00000035720"	26228	0.463823476441318
"TIMP2"	"ENSG00000035862"	7077	0.547785422287774
"RFC1"	"ENSG00000035928"	5981	0.631317471150131
"TBC1D23"	"ENSG00000036054"	55773	0.55742388178681
"CUL3"	"ENSG00000036257"	8452	0.648609997696993
"MYOM2"	"ENSG00000036448"	9172	0.325360902650484
"OTC"	"ENSG00000036473"	5009	0
"CYP46A1"	"ENSG00000036530"	10858	0.305025619258904
"ZZZ3"	"ENSG00000036549"	26009	0.611268616360553
"SLC18A1"	"ENSG00000036565"	6570	0
"USP2"	"ENSG00000036672"	9099	0.143572629076782
"CASR"	"ENSG00000036828"	846	0.0555414746003966
"TUBG2"	"ENSG00000037042"	27175	0.325360902650484
"FLT4"	"ENSG00000037280"	2324	0.568954037501038
"NSUN2"	"ENSG00000037474"	54888	0.609912623415951
"FBXO42"	"ENSG00000037637"	54455	0.562987845030597
"MFAP3"	"ENSG00000037749"	4238	0.507481959775653
"MRI1"	"ENSG00000037757"	84245	0.526801049870921
"METTL1"	"ENSG00000037897"	4234	0.363194523015116
"HOXC8"	"ENSG00000037965"	3224	0
"AGA"	"ENSG00000038002"	175	0.442110245129067
"PI4K2B"	"ENSG00000038210"	55300	0.57753187558537
"BOD1L1"	"ENSG00000038219"	259282	0.69317345015849
"MAT2B"	"ENSG00000038274"	27430	0.588683143475837
"TLL1"	"ENSG00000038295"	7092	0
"EDC4"	"ENSG00000038358"	23644	0.611385451486919
"TRIO"	"ENSG00000038382"	7204	0.680817941223837
"VCAN"	"ENSG00000038427"	1462	0.435050261769431
"CLEC16A"	"ENSG00000038532"	23274	0.593980406960661
"MSR1"	"ENSG00000038945"	4481	0.427307610438431
"CDH1"	"ENSG00000039068"	999	0.277707373001983
"DNAH5"	"ENSG00000039139"	1767	0
"ZFYVE16"	"ENSG00000039319"	9765	0.577115154089092
"C6"	"ENSG00000039537"	729	0
"RAI14"	"ENSG00000039560"	26064	0.477858094111353
"SOX30"	"ENSG00000039600"	11063	0.0880311544763851
"PNKP"	"ENSG00000039650"	11284	0.550326737077462
"BEST2"	"ENSG00000039987"	54831	0.0880311544763851
"PHLPP2"	"ENSG00000040199"	23035	0.53863213175457
"SPDL1"	"ENSG00000040275"	54908	0.46881832047813
"STAU2"	"ENSG00000040341"	27067	0.513775214624233
"CTNS"	"ENSG00000040531"	1497	0.474061780537975
"RTN4R"	"ENSG00000040608"	65078	0.370596342654152
"PHF23"	"ENSG00000040633"	79142	0.489885745811935
"CDH10"	"ENSG00000040731"	1008	0
"INPP4A"	"ENSG00000040933"	3631	0.590924671734573
"RAB27B"	"ENSG00000041353"	5874	0.276445466450134
"PSMA4"	"ENSG00000041357"	5685	0.607559551592046
"MYO16"	"ENSG00000041515"	23026	0.0880311544763851
"LSG1"	"ENSG00000041802"	55341	0.600746791215498
"PARP3"	"ENSG00000041880"	10039	0.415885677050416
"TNC"	"ENSG00000041982"	3371	0.143572629076782
"THAP3"	"ENSG00000041988"	90326	0.447852853100348
"TDP1"	"ENSG00000042088"	55775	0.528296768424476
"AIFM2"	"ENSG00000042286"	84883	0.379156569415244
"SPATA7"	"ENSG00000042317"	55812	0.401499249689049
"MED17"	"ENSG00000042429"	9440	0.622977769503885
"RETSAT"	"ENSG00000042445"	54884	0.487456032353611
"CAPG"	"ENSG00000042493"	822	0.571298502793596
"AP2S1"	"ENSG00000042753"	1175	0.500651988999452
"USH2A"	"ENSG00000042781"	7399	0.192141933378352
"ZPBP"	"ENSG00000042813"	11055	0.0555414746003966
"TG"	"ENSG00000042832"	7038	0.277707373001983
"ADAM28"	"ENSG00000042980"	10863	0.386889930918401
"BARX2"	"ENSG00000043039"	8538	0.0880311544763851
"DCUN1D1"	"ENSG00000043093"	54165	0.607681917729295
"JADE2"	"ENSG00000043143"	23338	0.634994729457409
"ZIC2"	"ENSG00000043355"	7546	0
"LCP2"	"ENSG00000043462"	3937	0.580789853890958
"TRIT1"	"ENSG00000043514"	54802	0.475559570127313
"ADRB1"	"ENSG00000043591"	153	0.243955786574146
"CUL7"	"ENSG00000044090"	9820	0.527966790978181
"CTNNA1"	"ENSG00000044115"	1495	0.636060066087184
"PHKA2"	"ENSG00000044446"	5256	0.589709799544175
"CNTLN"	"ENSG00000044459"	54875	0.511167519346111
"EPHA3"	"ENSG00000044524"	2042	0.0555414746003966
"HSPA5"	"ENSG00000044574"	3309	0.708065075226659
"DSG2"	"ENSG00000046604"	1829	0.257926620612267
"GEMIN8"	"ENSG00000046647"	54960	0.443069890251324
"OFD1"	"ENSG00000046651"	8481	0.668763976756417
"GPM6B"	"ENSG00000046653"	2824	0.521424323602081
"MAGEC2"	"ENSG00000046774"	51438	0
"PREX2"	"ENSG00000046889"	80243	0.111082949200793
"WDR37"	"ENSG00000047056"	22884	0.583232242536192
"YTHDC2"	"ENSG00000047188"	64848	0.59199757103569
"CTPS2"	"ENSG00000047230"	56474	0.503469180027505
"ATP6V1H"	"ENSG00000047249"	51606	0.555688158830674
"POLR2B"	"ENSG00000047315"	5431	0.66268152631216
"FAM214A"	"ENSG00000047346"	56204	0.626615030035597
"ARAP2"	"ENSG00000047365"	116984	0.72861380043689
"TPR"	"ENSG00000047410"	7175	0.714887175400308
"CP"	"ENSG00000047457"	1356	0.205527878615432
"DTNBP1"	"ENSG00000047579"	84062	0.531944519989453
"ANO2"	"ENSG00000047617"	57101	0.128963310306134
"C12orf4"	"ENSG00000047621"	57102	0.494115420248449
"SCML1"	"ENSG00000047634"	6322	0.471872316184505
"WWC3"	"ENSG00000047644"	55841	0.559458306127197
"ARHGAP6"	"ENSG00000047648"	395	0.16662442380119
"FAM184B"	"ENSG00000047662"	27146	0.0880311544763851
"MAP4"	"ENSG00000047849"	4134	0.64246173912849
"GOPC"	"ENSG00000047932"	57120	0.577680181032054
"ROS1"	"ENSG00000047936"	6098	0
"USP28"	"ENSG00000048028"	57646	0.575912438677059
"HDAC9"	"ENSG00000048052"	9734	0.546045301570326
"TSPAN17"	"ENSG00000048140"	26262	0.526801049870921
"NOP16"	"ENSG00000048162"	51491	0.466597231831261
"CC2D2A"	"ENSG00000048342"	57545	0.313468095212664
"RRM2B"	"ENSG00000048392"	50484	0.558673267140106
"ZNF800"	"ENSG00000048405"	168850	0.624280443874955
"TNFRSF17"	"ENSG00000048462"	608	0.18450478490653
"SNX29"	"ENSG00000048471"	92017	0.623915162053119
"LMO3"	"ENSG00000048540"	55885	0
"MRPS10"	"ENSG00000048544"	55173	0.519854292470716
"GUCA1A"	"ENSG00000048545"	2978	0.0555414746003966
"RSF1"	"ENSG00000048649"	51773	0.645327745672535
"VPS13D"	"ENSG00000048707"	55187	0.671410727617116
"CELF2"	"ENSG00000048740"	10659	0.716956372039189
"FAM120A"	"ENSG00000048828"	23196	0.659681875023772
"R3HDM1"	"ENSG00000048991"	23518	0.590091429460516
"COL9A2"	"ENSG00000049089"	1298	0.352124617905541
"KITLG"	"ENSG00000049130"	4254	0.0555414746003966
"ERCC8"	"ENSG00000049167"	1161	0.446493414858424
"ADAMTS6"	"ENSG00000049192"	11174	0.42148840118185
"H6PD"	"ENSG00000049239"	9563	0.586084123967534
"VAMP3"	"ENSG00000049245"	9341	0.571586796004731
"PER3"	"ENSG00000049246"	8863	0.344882196389427
"UTS2"	"ENSG00000049247"	10911	0.0555414746003966
"TNFRSF9"	"ENSG00000049249"	3604	0.192141933378352
"EPN3"	"ENSG00000049283"	55040	0.0555414746003966
"LTBP1"	"ENSG00000049323"	4052	0.319634938029552
"RCN1"	"ENSG00000049449"	440034	0.542124779043746
"ELN"	"ENSG00000049540"	2006	0.111082949200793
"RFC2"	"ENSG00000049541"	5982	0.528516000873051
"ARID1B"	"ENSG00000049618"	57492	0.687010533782815
"CLPTM1L"	"ENSG00000049656"	81037	0.62981653235438
"NEDD4L"	"ENSG00000049759"	23327	0.42633397257887
"FOXP3"	"ENSG00000049768"	50943	0.240046259506927
"PPP1R3F"	"ENSG00000049769"	89801	0.408159198123445
"HEXB"	"ENSG00000049860"	3074	0.582314560970783
"PTCD2"	"ENSG00000049883"	79810	0.388161853020537
"JKAMP"	"ENSG00000050130"	51528	0.49301484052763
"DKK3"	"ENSG00000050165"	27122	0.216994464782519
"ARHGEF5"	"ENSG00000050327"	102725117	0.284887942403894
"NFE2L3"	"ENSG00000050344"	9603	0.52118477361808
"MCUR1"	"ENSG00000050393"	63933	0.524532549892052
"LIMA1"	"ENSG00000050405"	51474	0.344882196389427
"LETMD1"	"ENSG00000050426"	25875	0.56341387745628
"SLC4A8"	"ENSG00000050438"	9498	0.383618888583709
"LAMC3"	"ENSG00000050555"	10319	0.0880311544763851
"PTGER3"	"ENSG00000050628"	5733	0.16662442380119
"TNIP3"	"ENSG00000050730"	79931	0.0880311544763851
"MAPK9"	"ENSG00000050748"	5601	0.569086100835373
"COL23A1"	"ENSG00000050767"	91522	0.282565188177767
"BCAR1"	"ENSG00000050820"	9564	0.0880311544763851
"HERPUD1"	"ENSG00000051108"	9709	0.596151034197763
"HOMER3"	"ENSG00000051128"	9454	0.32254905589895
"RAD51"	"ENSG00000051180"	5888	0.441949180934196
"POLQ"	"ENSG00000051341"	10721	0.534015162597108
"PIK3CB"	"ENSG00000051382"	5291	0.480889833154121
"CYBA"	"ENSG00000051523"	1535	0.656952142106891
"THOC3"	"ENSG00000051596"	84321	0.457040724289446
"HEBP2"	"ENSG00000051620"	23593	0.56027256117975
"MPHOSPH9"	"ENSG00000051825"	10198	0.640524053707164
"PLEKHA5"	"ENSG00000052126"	54477	0.512180546871073
"PRSS8"	"ENSG00000052344"	5652	0.17606230895277
"SIKE1"	"ENSG00000052723"	80143	0.57394973732465
"RRP12"	"ENSG00000052749"	23223	0.568323747027316
"FNIP2"	"ENSG00000052795"	57600	0.527690767935795
"MSMO1"	"ENSG00000052802"	6307	0.448894475696976
"TTC17"	"ENSG00000052841"	55761	0.653265437580825
"ALX4"	"ENSG00000052850"	60529	0.222165898401586
"FSTL4"	"ENSG00000053108"	23105	0.235936158092253
"FOXN3"	"ENSG00000053254"	1112	0.680932388472386
"METTL24"	"ENSG00000053328"	728464	0.111082949200793
"AKR7A2"	"ENSG00000053371"	8574	0.494199457392984
"MRTO4"	"ENSG00000053372"	51154	0.498132978893672
"NNAT"	"ENSG00000053438"	4826	0.334491188921566
"USE1"	"ENSG00000053501"	55850	0.475559570127313
"MCF2L2"	"ENSG00000053524"	23101	0.315054868053756
"NRIP2"	"ENSG00000053702"	83714	0.383618888583709
"LAMA3"	"ENSG00000053747"	3909	0.406168302916599
"AP5M1"	"ENSG00000053770"	55745	0.552465842195245
"ANAPC4"	"ENSG00000053900"	29945	0.566266006499048
"KCNQ1"	"ENSG00000053918"	3784	0.344882196389427
"TRAPPC3"	"ENSG00000054116"	27095	0.526912806388297
"THRAP3"	"ENSG00000054118"	9967	0.682757628310167
"PHPT1"	"ENSG00000054148"	29085	0.469278174882095
"ENTPD2"	"ENSG00000054179"	954	0
"LY75"	"ENSG00000054219"	4065	0.489530404165434
"ARID4B"	"ENSG00000054267"	51742	0.682469651684054
"OPN3"	"ENSG00000054277"	23596	0.442591504293275
"SDCCAG8"	"ENSG00000054282"	10806	0.550034369867631
"PTPRN"	"ENSG00000054356"	5798	0.111082949200793
"HHAT"	"ENSG00000054392"	55733	0.45349097068256
"KIF1B"	"ENSG00000054523"	23095	0.555805050769667
"FOXC1"	"ENSG00000054598"	2296	0.155924632097761
"TBC1D22A"	"ENSG00000054611"	25771	0.53672826699484
"SYNE2"	"ENSG00000054654"	23224	0.691300652071292
"PLEKHH1"	"ENSG00000054690"	57475	0.282565188177767
"ATP9A"	"ENSG00000054793"	10079	0.420229798186308
"CBLN4"	"ENSG00000054803"	140689	0
"CHRDL2"	"ENSG00000054938"	25884	0
"FAM168A"	"ENSG00000054965"	23201	0.628742624993873
"RELT"	"ENSG00000054967"	84957	0.601388626683919
"GALC"	"ENSG00000054983"	2581	0.516428105937864
"NOP58"	"ENSG00000055044"	51602	0.630891492649444
"SZRD1"	"ENSG00000055070"	26099	0.638246639318038
"CUL1"	"ENSG00000055130"	8454	0.613516729517586
"FAM114A2"	"ENSG00000055147"	10827	0.471315473012568
"CYFIP2"	"ENSG00000055163"	26999	0.712686215732055
"TAB2"	"ENSG00000055208"	23118	0.661117319068424
"GINM1"	"ENSG00000055211"	116254	0.520522294452085
"EIF2AK2"	"ENSG00000055332"	5610	0.666868529818507
"USP36"	"ENSG00000055483"	57602	0.642474941107261
"KMT2C"	"ENSG00000055609"	58508	0.73156395379398
"MCOLN3"	"ENSG00000055732"	55283	0.0555414746003966
"CCDC85A"	"ENSG00000055813"	114800	0
"PUM2"	"ENSG00000055917"	23369	0.690325785782398
"MRPL43"	"ENSG00000055950"	84545	0.50018566715976
"ITIH4"	"ENSG00000055955"	3700	0.338106662778164
"ITIH1"	"ENSG00000055957"	3697	0.16662442380119
"ZFR"	"ENSG00000056097"	51663	0.676705686979137
"ZNF280C"	"ENSG00000056277"	55609	0.47534730666552
"NPFFR2"	"ENSG00000056291"	10886	0
"PHF21B"	"ENSG00000056487"	112885	0
"TRAF1"	"ENSG00000056558"	7185	0.492329969606503
"RC3H2"	"ENSG00000056586"	54542	0.65381734271555
"IL17RB"	"ENSG00000056736"	55540	0.291477632692649
"TRAF3IP2"	"ENSG00000056972"	10758	0.62647008683665
"GYG2"	"ENSG00000056998"	8908	0.0555414746003966
"DCBLD2"	"ENSG00000057019"	131566	0.422110366089564
"SERPINB3"	"ENSG00000057149"	6317	0
"SOAT1"	"ENSG00000057252"	6646	0.549235381988526
"PKP2"	"ENSG00000057294"	5318	0.128963310306134
"MSH4"	"ENSG00000057468"	4438	0.216994464782519
"F7"	"ENSG00000057593"	2155	0
"GDI2"	"ENSG00000057608"	2665	0.730791605637555
"PRDM1"	"ENSG00000057657"	639	0.449776643248949
"ATG5"	"ENSG00000057663"	9474	0.543860831885617
"TMCC3"	"ENSG00000057704"	102465834	0.321105243684486
"PITHD1"	"ENSG00000057757"	57095	0.576876050860667
"MTA3"	"ENSG00000057935"	57504	0.5109633678727
"USP13"	"ENSG00000058056"	8975	0.515080282723029
"ATP11B"	"ENSG00000058063"	23200	0.668392278559273
"LAMC2"	"ENSG00000058085"	3918	0.0555414746003966
"CDK14"	"ENSG00000058091"	5218	0.585279605060916
"SEC61A1"	"ENSG00000058262"	29927	0.660718820985116
"PPP1R12A"	"ENSG00000058272"	4659	0.677783447212397
"RASGRF1"	"ENSG00000058335"	5923	0.111082949200793
"CAMK2B"	"ENSG00000058404"	816	0.128963310306134
"CROCC"	"ENSG00000058453"	9696	0.537367927947522
"POLR3E"	"ENSG00000058600"	101060521	0.594197723559052
"ATP2B4"	"ENSG00000058668"	493	0.697153730497416
"ZC3H11A"	"ENSG00000058673"	9877	0.72529299498736
"RIOK2"	"ENSG00000058729"	55781	0.51123545441586
"YIPF1"	"ENSG00000058799"	54432	0.4752409637037
"NDC1"	"ENSG00000058804"	55706	0.539734078226615
"DGKG"	"ENSG00000058866"	1608	0.348066565476113
"FLYWCH1"	"ENSG00000059122"	84256	0.569480989897264
"UNKL"	"ENSG00000059145"	64718	0.53623272175456
"TBXAS1"	"ENSG00000059377"	6916	0.438825793136579
"PARP12"	"ENSG00000059378"	64761	0.579728141610198
"ALDH18A1"	"ENSG00000059573"	5832	0.561115072451995
"TARBP1"	"ENSG00000059588"	6894	0.66751821819257
"MXD1"	"ENSG00000059728"	4084	0.540113839174266
"CDK17"	"ENSG00000059758"	5128	0.604522880433446
"DNAJC25"	"ENSG00000059769"	548645	0.429597177913216
"SLC2A3"	"ENSG00000059804"	6515	0.676740125320687
"PSD"	"ENSG00000059915"	5662	0.355038735774939
"CTDP1"	"ENSG00000060069"	9150	0.583259887666695
"YBX3"	"ENSG00000060138"	8531	0.767343433783539
"STYK1"	"ENSG00000060140"	55359	0.349100507692214
"WNK1"	"ENSG00000060237"	65125	0.710637641298444
"CCAR1"	"ENSG00000060339"	55749	0.6540804561548
"OGFR"	"ENSG00000060491"	11054	0.575912438677059
"GNA15"	"ENSG00000060558"	2769	0.654240190187417
"CREB3L3"	"ENSG00000060566"	84699	0.143572629076782
"PIGV"	"ENSG00000060642"	55650	0.444955375125095
"PTPRU"	"ENSG00000060656"	10076	0.143572629076782
"SNRNP40"	"ENSG00000060688"	9410	0.5403030468418
"RIMBP2"	"ENSG00000060709"	23504	0.0555414746003966
"COL11A1"	"ENSG00000060718"	1301	0
"QSER1"	"ENSG00000060749"	79832	0.582871985201149
"MPC1"	"ENSG00000060762"	51660	0.466597231831261
"ACAA1"	"ENSG00000060971"	30	0.539638856100175
"BCAT1"	"ENSG00000060982"	586	0.603305376971305
"HDAC7"	"ENSG00000061273"	51564	0.66942683313601
"LZTS1"	"ENSG00000061337"	11178	0.143572629076782
"PRDM6"	"ENSG00000061455"	93166	0.0555414746003966
"WNT8A"	"ENSG00000061492"	7478	0.0555414746003966
"SPAG4"	"ENSG00000061656"	6676	0.293559033091817
"NCKAP1"	"ENSG00000061676"	10787	0.257926620612267
"MRPS35"	"ENSG00000061794"	60488	0.539448071700594
"SFSWAP"	"ENSG00000061936"	6433	0.64430207522095
"TNK2"	"ENSG00000061938"	10188	0.633354896252477
"MON2"	"ENSG00000061987"	23041	0.629584295470813
"CDH3"	"ENSG00000062038"	1001	0.128963310306134
"ARSF"	"ENSG00000062096"	416	0
"GPBP1"	"ENSG00000062194"	65056	0.687214723791774
"DGAT2"	"ENSG00000062282"	84649	0.227023713577371
"ZNF112"	"ENSG00000062370"	7771	0.18450478490653
"CS"	"ENSG00000062485"	1431	0.664807368032871
"LTK"	"ENSG00000062524"	4058	0.479690866995085
"MRPS24"	"ENSG00000062582"	64951	0.379508787169034
"ELMO2"	"ENSG00000062598"	63916	0.575851826412467
"VMP1"	"ENSG00000062716"	406991	0.598607477991089
"APPBP2"	"ENSG00000062725"	10513	0.581102804230052
"POLD1"	"ENSG00000062822"	5424	0.574352320714333
"SEZ6"	"ENSG00000063015"	124925	0.291477632692649
"EIF4B"	"ENSG00000063046"	1975	0.786438242709396
"SLC6A16"	"ENSG00000063127"	28968	0.282565188177767
"SPHK2"	"ENSG00000063176"	56848	0.44032047831858
"CA11"	"ENSG00000063180"	770	0.378802796611142
"ISOC2"	"ENSG00000063241"	79763	0.433988929565038
"U2AF2"	"ENSG00000063244"	11338	0.671631216845814
"EPN1"	"ENSG00000063245"	29924	0.557690535643439
"MED29"	"ENSG00000063322"	55588	0.552951476469428
"AHRR"	"ENSG00000063438"	57491	0.289340721789031
"GSC2"	"ENSG00000063515"	2928	0
"ZNF275"	"ENSG00000063587"	105373378	0.527911662382977
"MTMR1"	"ENSG00000063601"	8776	0.604055156362177
"GPC1"	"ENSG00000063660"	2817	0.334491188921566
"ADCK1"	"ENSG00000063761"	57143	0.414307831779939
"HAGH"	"ENSG00000063854"	3029	0.479992294598073
"RNF4"	"ENSG00000063978"	6047	0.6206545200572
"CASP8"	"ENSG00000064012"	841	0.610386880247807
"LIMCH1"	"ENSG00000064042"	22998	0.143572629076782
"TM7SF3"	"ENSG00000064115"	51768	0.561623601692594
"DLX3"	"ENSG00000064195"	1747	0
"SPA17"	"ENSG00000064199"	53340	0.261069353215829
"TSPAN32"	"ENSG00000064201"	10077	0.431456412365796
"DMRT3"	"ENSG00000064218"	58524	0
"ST3GAL6"	"ENSG00000064225"	10402	0.411528498483901
"ATP2C2"	"ENSG00000064270"	9914	0.155924632097761
"NGFR"	"ENSG00000064300"	4804	0.297566338584799
"CDON"	"ENSG00000064309"	50937	0.302309107926076
"TAF2"	"ENSG00000064313"	6873	0.588760600620553
"HIPK2"	"ENSG00000064393"	28996	0.582844205894242
"TNPO3"	"ENSG00000064419"	23534	0.582593757803665
"RFXANK"	"ENSG00000064490"	8625	0.513247177062838
"TMEM161A"	"ENSG00000064545"	54929	0.446493414858424
"LPAR2"	"ENSG00000064547"	9170	0.497732130584149
"CTSA"	"ENSG00000064601"	5476	0.532258548124762
"SUGP2"	"ENSG00000064607"	10147	0.692292162295099
"SLC12A2"	"ENSG00000064651"	6558	0.578358872782087
"SNX24"	"ENSG00000064652"	28966	0.280173087854737
"EYA2"	"ENSG00000064655"	2139	0
"CNN2"	"ENSG00000064666"	1265	0.588992523821447
"ABCA7"	"ENSG00000064687"	10347	0.589326343349148
"SNCAIP"	"ENSG00000064692"	9627	0
"DDX20"	"ENSG00000064703"	11218	0.572981488666023
"BTBD1"	"ENSG00000064726"	53339	0.617706371370801
"FAR2"	"ENSG00000064763"	55711	0.49789271061779
"BCAS1"	"ENSG00000064787"	8537	0.18450478490653
"POU1F1"	"ENSG00000064835"	5449	0.0555414746003966
"CHI3L2"	"ENSG00000064886"	1117	0.325360902650484
"SBNO2"	"ENSG00000064932"	22904	0.598584652350721
"PMS1"	"ENSG00000064933"	5378	0.535332943504452
"HMG20B"	"ENSG00000064961"	10362	0.582621624056761
"CALCRL"	"ENSG00000064989"	10203	0.128963310306134
"TAF11"	"ENSG00000064995"	6882	0.550034369867631
"ANKS1A"	"ENSG00000064999"	23294	0.54765621600882
"AP3D1"	"ENSG00000065000"	8943	0.638093414845505
"ZNF76"	"ENSG00000065029"	7629	0.55319319432986
"SLC9A3R2"	"ENSG00000065054"	9351	0.398505952554345
"NTHL1"	"ENSG00000065057"	4913	0.432551592192803
"UHRF1BP1"	"ENSG00000065060"	54887	0.601101542918212
"GNAI3"	"ENSG00000065135"	406974	0.635370653037417
"IPO5"	"ENSG00000065150"	3843	0.673552964487362
"OAT"	"ENSG00000065154"	4942	0.525618098608275
"WDR3"	"ENSG00000065183"	10885	0.506407342731283
"PKN2"	"ENSG00000065243"	5586	0.641852084705828
"WDR18"	"ENSG00000065268"	57418	0.486629475236888
"TRAM2"	"ENSG00000065308"	9697	0.546045301570326
"NTN1"	"ENSG00000065320"	9423	0.364899468398386
"GLP2R"	"ENSG00000065325"	9340	0.111082949200793
"MCM10"	"ENSG00000065328"	55388	0.499165895853585
"DGKA"	"ENSG00000065357"	1606	0.64041577070424
"ERBB3"	"ENSG00000065361"	2065	0.205527878615432
"ROPN1"	"ENSG00000065371"	54763	0
"ANKRD44"	"ENSG00000065413"	91526	0.580217702870499
"ADAT1"	"ENSG00000065457"	23536	0.506118327413558
"PDIA5"	"ENSG00000065485"	102465667	0.384943371796269
"TBC1D22B"	"ENSG00000065491"	55633	0.561478636641803
"NDUFB4"	"ENSG00000065518"	4710	0.553233409843863
"SPEN"	"ENSG00000065526"	23013	0.689500567887248
"MYLK"	"ENSG00000065534"	4638	0.604586449980588
"ZC3H15"	"ENSG00000065548"	55854	0.632939640190945
"MAP2K4"	"ENSG00000065559"	6416	0.524704933056356
"SNAP91"	"ENSG00000065609"	9892	0.0555414746003966
"SLK"	"ENSG00000065613"	9748	0.629148977465893
"CYB5R4"	"ENSG00000065615"	51167	0.588294730645656
"COL17A1"	"ENSG00000065618"	100126326	0.227023713577371
"GSTO2"	"ENSG00000065621"	119391	0.381931891326837
"SEC61A2"	"ENSG00000065665"	55176	0.51197896334345
"PRKCQ"	"ENSG00000065675"	5588	0.480492167772332
"TLE2"	"ENSG00000065717"	7089	0.284887942403894
"ASB1"	"ENSG00000065802"	51665	0.515467694001312
"FAM107B"	"ENSG00000065809"	83641	0.693551188801136
"ME1"	"ENSG00000065833"	4199	0.128963310306134
"TBC1D1"	"ENSG00000065882"	23216	0.666311632329905
"CDK13"	"ENSG00000065883"	8621	0.668373170556328
"MTHFD2"	"ENSG00000065911"	10797	0.537905219512374
"SLC9A7"	"ENSG00000065923"	84679	0.58038977754644
"FOXJ2"	"ENSG00000065970"	55810	0.531629256330431
"YBX1"	"ENSG00000065978"	4904	0.754254500736304
"PDE4A"	"ENSG00000065989"	5141	0.402031672976614
"PPP2R5A"	"ENSG00000066027"	5525	0.626082284942527
"CTNNA2"	"ENSG00000066032"	1496	0
"ELAVL1"	"ENSG00000066044"	1994	0.597804686290096
"TIE1"	"ENSG00000066056"	7075	0.402031672976614
"DIP2B"	"ENSG00000066084"	57609	0.649558141947816
"SMARCD1"	"ENSG00000066117"	6602	0.631771377631845
"KDM4A"	"ENSG00000066135"	9682	0.565614125879795
"NFYC"	"ENSG00000066136"	4802	0.53563399361425
"ZMYND12"	"ENSG00000066185"	84217	0.199114103677178
"SLC9A3"	"ENSG00000066230"	6550	0.155924632097761
"NGEF"	"ENSG00000066248"	25791	0.0880311544763851
"ASPM"	"ENSG00000066279"	259266	0.599085320557066
"CD84"	"ENSG00000066294"	8832	0.512515396543356
"ELOVL1"	"ENSG00000066322"	102466723	0.526408670024392
"SPI1"	"ENSG00000066336"	6688	0.574135796409724
"MPPED2"	"ENSG00000066382"	744	0.111082949200793
"CLDN18"	"ENSG00000066405"	51208	0
"ZBTB11"	"ENSG00000066422"	27107	0.621155600480191
"ATXN3"	"ENSG00000066427"	4287	0.588242799723573
"GOLGA5"	"ENSG00000066455"	9950	0.522375425687924
"FGFR2"	"ENSG00000066468"	2263	0.0555414746003966
"LRRC40"	"ENSG00000066557"	55631	0.541847194205049
"ISOC1"	"ENSG00000066583"	51015	0.424350470066002
"EML1"	"ENSG00000066629"	2009	0.128963310306134
"TRMT11"	"ENSG00000066651"	60487	0.463331128287286
"THUMPD1"	"ENSG00000066654"	55623	0.635211823629676
"MSANTD3"	"ENSG00000066697"	91283	0.428841234476723
"KIF26A"	"ENSG00000066735"	26153	0.490942412684316
"ATG2B"	"ENSG00000066739"	55102	0.640483464726995
